street_address,zip,row,cleaned_address,is_intersection,stnum1,stnum2,stdir,stname,sttype,full_address,lat,long,score,matched_address,m_is_intersection,m_street,m_stnum1,m_stnum2,m_stdir,m_stname,m_sttype,m_zip
10006 S CALIFORNIA AVE,60642,219911,10006 S CALIFORNIA AVE,FALSE,10006,10006,S,CALIFORNIA,AVE,"10006 S CALIFORNIA AVE, CHICAGO IL 60642",41.711481009476,-87.691975025317,98.38,"10006 S CALIFORNIA AVE, EVERGREEN PARK, IL, 60805",FALSE,10006 S CALIFORNIA AVE,10006,10006,S,CALIFORNIA,AVE, 60805
10024 S CALIFORNIA AVE,60642,219912,10024 S CALIFORNIA AVE,FALSE,10024,10024,S,CALIFORNIA,AVE,"10024 S CALIFORNIA AVE, CHICAGO IL 60642",41.71111099036,-87.691964967033,98.38,"10024 S CALIFORNIA AVE, EVERGREEN PARK, IL, 60805",FALSE,10024 S CALIFORNIA AVE,10024,10024,S,CALIFORNIA,AVE, 60805
10030 S CALIFORNIA AVE,60642,219913,10030 S CALIFORNIA AVE,FALSE,10030,10030,S,CALIFORNIA,AVE,"10030 S CALIFORNIA AVE, CHICAGO IL 60642",41.710996996477,-87.69201198951,98.38,"10030 S CALIFORNIA AVE, EVERGREEN PARK, IL, 60805",FALSE,10030 S CALIFORNIA AVE,10030,10030,S,CALIFORNIA,AVE, 60805
10036 S CALIFORNIA AVE,60642,219914,10036 S CALIFORNIA AVE,FALSE,10036,10036,S,CALIFORNIA,AVE,"10036 S CALIFORNIA AVE, CHICAGO IL 60642",41.710684016212,-87.691951975083,98.38,"10036 S CALIFORNIA AVE, EVERGREEN PARK, IL, 60805",FALSE,10036 S CALIFORNIA AVE,10036,10036,S,CALIFORNIA,AVE, 60805
10048 S CALIFORNIA AVE,60642,219915,10048 S CALIFORNIA AVE,FALSE,10048,10048,S,CALIFORNIA,AVE,"10048 S CALIFORNIA AVE, CHICAGO IL 60642",41.710442994586,-87.691949041417,98.38,"10048 S CALIFORNIA AVE, EVERGREEN PARK, IL, 60805",FALSE,10048 S CALIFORNIA AVE,10048,10048,S,CALIFORNIA,AVE, 60805
10054 S CALIFORNIA AVE,60642,219916,10054 S CALIFORNIA AVE,FALSE,10054,10054,S,CALIFORNIA,AVE,"10054 S CALIFORNIA AVE, CHICAGO IL 60642",41.710332982107,-87.69196002171,98.38,"10054 S CALIFORNIA AVE, EVERGREEN PARK, IL, 60805",FALSE,10054 S CALIFORNIA AVE,10054,10054,S,CALIFORNIA,AVE, 60805
10066 S CALIFORNIA AVE,60642,219917,10066 S CALIFORNIA AVE,FALSE,10066,10066,S,CALIFORNIA,AVE,"10066 S CALIFORNIA AVE, CHICAGO IL 60642",41.710087979077,-87.691932026153,98.38,"10066 S CALIFORNIA AVE, EVERGREEN PARK, IL, 60805",FALSE,10066 S CALIFORNIA AVE,10066,10066,S,CALIFORNIA,AVE, 60805
10100 S CALIFORNIA AVE,60642,219918,10100 S CALIFORNIA AVE,FALSE,10100,10100,S,CALIFORNIA,AVE,"10100 S CALIFORNIA AVE, CHICAGO IL 60642",41.709792014076,-87.691903024768,98.38,"10100 S CALIFORNIA AVE, EVERGREEN PARK, IL, 60805",FALSE,10100 S CALIFORNIA AVE,10100,10100,S,CALIFORNIA,AVE, 60805
10104 S CALIFORNIA AVE,60642,219919,10104 S CALIFORNIA AVE,FALSE,10104,10104,S,CALIFORNIA,AVE,"10104 S CALIFORNIA AVE, CHICAGO IL 60642",41.709702998265,-87.691903024768,98.38,"10104 S CALIFORNIA AVE, EVERGREEN PARK, IL, 60805",FALSE,10104 S CALIFORNIA AVE,10104,10104,S,CALIFORNIA,AVE, 60805
10108 S CALIFORNIA AVE,60642,219920,10108 S CALIFORNIA AVE,FALSE,10108,10108,S,CALIFORNIA,AVE,"10108 S CALIFORNIA AVE, CHICAGO IL 60642",41.70961599411,-87.691955998396,98.38,"10108 S CALIFORNIA AVE, EVERGREEN PARK, IL, 60805",FALSE,10108 S CALIFORNIA AVE,10108,10108,S,CALIFORNIA,AVE, 60805
10114 S CALIFORNIA AVE,60642,219921,10114 S CALIFORNIA AVE,FALSE,10114,10114,S,CALIFORNIA,AVE,"10114 S CALIFORNIA AVE, CHICAGO IL 60642",41.709429999678,-87.691893972313,98.38,"10114 S CALIFORNIA AVE, EVERGREEN PARK, IL, 60805",FALSE,10114 S CALIFORNIA AVE,10114,10114,S,CALIFORNIA,AVE, 60805
10122 S CALIFORNIA AVE,60642,219922,10122 S CALIFORNIA AVE,FALSE,10122,10122,S,CALIFORNIA,AVE,"10122 S CALIFORNIA AVE, CHICAGO IL 60642",41.709247986651,-87.691890032818,98.38,"10122 S CALIFORNIA AVE, EVERGREEN PARK, IL, 60805",FALSE,10122 S CALIFORNIA AVE,10122,10122,S,CALIFORNIA,AVE, 60805
10200 S CALIFORNIA AVE,60655,219923,10200 S CALIFORNIA AVE,FALSE,10200,10200,S,CALIFORNIA,AVE,"10200 S CALIFORNIA AVE, CHICAGO IL 60655",41.707976996763,-87.691878968706,99.42,"10200 S CALIFORNIA AVE, EVERGREEN PARK, IL, 60805",FALSE,10200 S CALIFORNIA AVE,10200,10200,S,CALIFORNIA,AVE, 60805
10226 S CALIFORNIA AVE,60655,219924,10226 S CALIFORNIA AVE,FALSE,10226,10226,S,CALIFORNIA,AVE,"10226 S CALIFORNIA AVE, CHICAGO IL 60655",41.707331003485,-87.691851978978,100,"10226 S CALIFORNIA AVE, CHICAGO, IL, 60655",FALSE,10226 S CALIFORNIA AVE,10226,10226,S,CALIFORNIA,AVE, 60655
S ASHLAND AVE,60608,219996,S ASHLAND AVE,FALSE,,,S,ASHLAND,AVE,"S ASHLAND AVE, CHICAGO IL 60608",41.842455335019,-87.6659028311,100,"S ASHLAND AVE, CHICAGO, IL, 60608",FALSE,S ASHLAND AVE,,,S,ASHLAND,AVE, 60608
W JACKSON BRIDGE,60606,220048,W JACKSON BRIDGE,FALSE,,,W,JACKSON BRIDGE,,"W JACKSON BRIDGE, CHICAGO IL 60606",41.878085896813,-87.635320154225,97.44,"W JACKSON BLVD, CHICAGO, IL, 60606",FALSE,W JACKSON BLVD,,,W,JACKSON,BLVD, 60606
S WACKER DR,60699,224863,S WACKER DR,FALSE,,,S,WACKER,DR,"S WACKER DR, CHICAGO IL 60699",41.877424060094,-87.636857595452,99.36,"S WACKER DR, CHICAGO, IL, 60606",FALSE,S WACKER DR,,,S,WACKER,DR, 60606
S WACKER DR,60699,224864,S WACKER DR,FALSE,,,S,WACKER,DR,"S WACKER DR, CHICAGO IL 60699",41.877424060094,-87.636857595452,99.36,"S WACKER DR, CHICAGO, IL, 60606",FALSE,S WACKER DR,,,S,WACKER,DR, 60606
1914 N HARLEM AVE,60707,225075,1914 N HARLEM AVE,FALSE,1914,1914,N,HARLEM,AVE,"1914 N HARLEM AVE, CHICAGO IL 60707",41.914852258954,-87.806009021738,99.9,"1914 N HARLEM AVE, ELMWOOD PARK, IL, 60707",FALSE,1914 N HARLEM AVE,1914,1914,N,HARLEM,AVE, 60707
E NORTH WATER,60611,225125,E NORTH WATER,FALSE,,,E,NORTH WATER,,"E NORTH WATER, CHICAGO IL 60611",41.890036666366,-87.622304146419,98.46,"E NORTH WATER ST, CHICAGO, IL, 60611",FALSE,E NORTH WATER ST,,,E,NORTH WATER,ST, 60611
6666 W TALCOTT AVE,60656,226233,6666 W TALCOTT AVE,FALSE,6666,6666,W,TALCOTT,AVE,"6666 W TALCOTT AVE, CHICAGO IL 60656",41.978698077456,-87.795538649574,98.9,"6666 W TALCOTT AVE, CHICAGO, IL, 60656",FALSE,6666 W TALCOTT AVE,6666,6666,W,TALCOTT,AVE, 60656
6620 N OAK PARK AVE,60631,226236,6620 N OAK PARK AVE,FALSE,6620,6620,N,OAK PARK,AVE,"6620 N OAK PARK AVE, CHICAGO IL 60631",42.00164598506,-87.795834014097,97.16,"6620 N OAK PARK AVE, NILES, IL, 60714",FALSE,6620 N OAK PARK AVE,6620,6620,N,OAK PARK,AVE, 60714
9827 W FARRAGUT AVE,60666,226243,9827 W FARRAGUT AVE,FALSE,9827,9827,W,FARRAGUT,AVE,"9827 W FARRAGUT AVE, CHICAGO IL 60666",41.973936867061,-87.872010208428,98.33,"9827 FARRAGUT AVE, ROSEMONT, IL, 60018",FALSE,9827 FARRAGUT AVE,9827,9827,,FARRAGUT,AVE, 60018
6704 W ALBION AVE,60631,226868,6704 W ALBION AVE,FALSE,6704,6704,W,ALBION,AVE,"6704 W ALBION AVE, CHICAGO IL 60631",42.001148980111,-87.795859997997,97.16,"6704 W ALBION AVE, NILES, IL, 60714",FALSE,6704 W ALBION AVE,6704,6704,W,ALBION,AVE, 60714
6712 W ALBION AVE,60631,226869,6712 W ALBION AVE,FALSE,6712,6712,W,ALBION,AVE,"6712 W ALBION AVE, CHICAGO IL 60631",42.001143992879,-87.796303987408,97.16,"6712 W ALBION AVE, NILES, IL, 60714",FALSE,6712 W ALBION AVE,6712,6712,W,ALBION,AVE, 60714
6724 W ALBION AVE,60631,226870,6724 W ALBION AVE,FALSE,6724,6724,W,ALBION,AVE,"6724 W ALBION AVE, CHICAGO IL 60631",42.001142987051,-87.796519989053,97.16,"6724 W ALBION AVE, NILES, IL, 60714",FALSE,6724 W ALBION AVE,6724,6724,W,ALBION,AVE, 60714
6734 W ALBION AVE,60631,226871,6734 W ALBION AVE,FALSE,6734,6734,W,ALBION,AVE,"6734 W ALBION AVE, CHICAGO IL 60631",42.001168007032,-87.796965990121,97.16,"6734 W ALBION AVE, NILES, IL, 60714",FALSE,6734 W ALBION AVE,6734,6734,W,ALBION,AVE, 60714
7453 W FOSTER AVE,60656,226873,7453 W FOSTER AVE,FALSE,7453,7453,W,FOSTER,AVE,"7453 W FOSTER AVE, CHICAGO IL 60656",41.97416499349,-87.814063982951,99.42,"7453 W FOSTER AVE, HARWOOD HEIGHTS, IL, 60706",FALSE,7453 W FOSTER AVE,7453,7453,W,FOSTER,AVE, 60706
7459 W FOSTER AVE,60656,226874,7459 W FOSTER AVE,FALSE,7459,7459,W,FOSTER,AVE,"7459 W FOSTER AVE, CHICAGO IL 60656",41.974128993216,-87.81417403734,99.42,"7459 W FOSTER AVE, HARWOOD HEIGHTS, IL, 60706",FALSE,7459 W FOSTER AVE,7459,7459,W,FOSTER,AVE, 60706
7461 W FOSTER AVE,60656,226875,7461 W FOSTER AVE,FALSE,7461,7461,W,FOSTER,AVE,"7461 W FOSTER AVE, CHICAGO IL 60656",41.974112983781,-87.814275961283,99.42,"7461 W FOSTER AVE, HARWOOD HEIGHTS, IL, 60706",FALSE,7461 W FOSTER AVE,7461,7461,W,FOSTER,AVE, 60706
7509 W FOSTER AVE,60656,226876,7509 W FOSTER AVE,FALSE,7509,7509,W,FOSTER,AVE,"7509 W FOSTER AVE, CHICAGO IL 60656",41.974107996549,-87.815183972854,99.42,"7509 W FOSTER AVE, HARWOOD HEIGHTS, IL, 60706",FALSE,7509 W FOSTER AVE,7509,7509,W,FOSTER,AVE, 60706
7523 W FOSTER AVE,60656,226877,7523 W FOSTER AVE,FALSE,7523,7523,W,FOSTER,AVE,"7523 W FOSTER AVE, CHICAGO IL 60656",41.974107996549,-87.815555039707,99.42,"7523 W FOSTER AVE, HARWOOD HEIGHTS, IL, 60706",FALSE,7523 W FOSTER AVE,7523,7523,W,FOSTER,AVE, 60706
7525 W FOSTER AVE,60656,226878,7525 W FOSTER AVE,FALSE,7525,7525,W,FOSTER,AVE,"7525 W FOSTER AVE, CHICAGO IL 60656",41.974096010427,-87.81575302026,99.42,"7525 W FOSTER AVE, HARWOOD HEIGHTS, IL, 60706",FALSE,7525 W FOSTER AVE,7525,7525,W,FOSTER,AVE, 60706
7751 W FOSTER AVE,60656,226879,7751 W FOSTER AVE,FALSE,7751,7751,W,FOSTER,AVE,"7751 W FOSTER AVE, CHICAGO IL 60656",41.973909010167,-87.82150200001,99.42,"7751 W FOSTER AVE, NORRIDGE, IL, 60706",FALSE,7751 W FOSTER AVE,7751,7751,W,FOSTER,AVE, 60706
6765 N IONIA AVE,60646,226880,6765 N IONIA AVE,FALSE,6765,6765,N,IONIA,AVE,"6765 N IONIA AVE, CHICAGO IL 60646",42.003829009833,-87.766271041597,100,"6765 N IONIA AVE, CHICAGO, IL, 60646",FALSE,6765 N IONIA AVE,6765,6765,N,IONIA,AVE, 60646
6773 N IONIA AVE,60646,226881,6773 N IONIA AVE,FALSE,6773,6773,N,IONIA,AVE,"6773 N IONIA AVE, CHICAGO IL 60646",42.003974980677,-87.766587039347,100,"6773 N IONIA AVE, CHICAGO, IL, 60646",FALSE,6773 N IONIA AVE,6773,6773,N,IONIA,AVE, 60646
6777 N IONIA AVE,60646,226882,6777 N IONIA AVE,FALSE,6777,6777,N,IONIA,AVE,"6777 N IONIA AVE, CHICAGO IL 60646",42.004039982336,-87.766745960231,100,"6777 N IONIA AVE, CHICAGO, IL, 60646",FALSE,6777 N IONIA AVE,6777,6777,N,IONIA,AVE, 60646
6783 N IONIA AVE,60646,226883,6783 N IONIA AVE,FALSE,6783,6783,N,IONIA,AVE,"6783 N IONIA AVE, CHICAGO IL 60646",42.004190982321,-87.767042009051,100,"6783 N IONIA AVE, CHICAGO, IL, 60646",FALSE,6783 N IONIA AVE,6783,6783,N,IONIA,AVE, 60646
4702 N NARRAGANSETT AVE,60630,226884,4702 N NARRAGANSETT AVE,FALSE,4702,4702,N,NARRAGANSETT,AVE,"4702 N NARRAGANSETT AVE, CHICAGO IL 60630",41.965878979287,-87.78709303019,99.42,"4702 N NARRAGANSETT AVE, HARWOOD HEIGHTS, IL, 60706",FALSE,4702 N NARRAGANSETT AVE,4702,4702,N,NARRAGANSETT,AVE, 60706
436-60 N CAMPBELL AVE,60612,226892,436-60 N CAMPBELL AVE,FALSE,436,460,N,CAMPBELL,AVE,"436-60 N CAMPBELL AVE, CHICAGO IL 60612",41.891244739294,-87.689289323097,99.35,"436 N CAMPBELL AVE, CHICAGO, IL, 60612",FALSE,436 N CAMPBELL AVE,436,436,N,CAMPBELL,AVE, 60612
5064 S MERRIMAC AVE UNIT L.F.,60638,235117,5064 S MERRIMAC AVE,FALSE,5064,5064,S,MERRIMAC,AVE,"5064 S MERRIMAC AVE, CHICAGO IL 60638",41.800653981883,-87.780814984711,100,"5064 S MERRIMAC AVE, CHICAGO, IL, 60638",FALSE,5064 S MERRIMAC AVE,5064,5064,S,MERRIMAC,AVE, 60638
6616 N OAK PARK AVE,60631,235984,6616 N OAK PARK AVE,FALSE,6616,6616,N,OAK PARK,AVE,"6616 N OAK PARK AVE, CHICAGO IL 60631",42.001471012831,-87.796063007692,97.16,"6616 N OAK PARK AVE, NILES, IL, 60714",FALSE,6616 N OAK PARK AVE,6616,6616,N,OAK PARK,AVE, 60714
6710 W ALBION AVE,60631,236013,6710 W ALBION AVE,FALSE,6710,6710,W,ALBION,AVE,"6710 W ALBION AVE, CHICAGO IL 60631",42.001167001203,-87.796192005182,97.16,"6710 W ALBION AVE, NILES, IL, 60714",FALSE,6710 W ALBION AVE,6710,6710,W,ALBION,AVE, 60714
711 W O'BRIEN ST,60607,236192,711 W O'BRIEN ST,FALSE,711,711,W,O'BRIEN,ST,"711 W O'BRIEN ST, CHICAGO IL 60607",41.865865223661,-87.646190959761,99.99,"711 W O BRIEN ST, CHICAGO, IL, 60607",FALSE,711 W O BRIEN ST,711,711,W,O BRIEN,ST, 60607
5058 S LOTUS AVE,60638,236758,5058 S LOTUS AVE,FALSE,5058,5058,S,LOTUS,AVE,"5058 S LOTUS AVE, CHICAGO IL 60638",41.800280987192,-87.759168971218,100,"5058 S LOTUS AVE, CHICAGO, IL, 60638",FALSE,5058 S LOTUS AVE,5058,5058,S,LOTUS,AVE, 60638
S LAKE SHORE & 39TH ST,60653,236911,S LAKE SHORE & 39TH ST,TRUE,,,,,,"S LAKE SHORE & 39TH ST, CHICAGO IL 60653",41.825000979856,-87.603881977314,94.94,"S LAKE PARK AVE & E 39TH ST, CHICAGO, IL, 60653",TRUE,S LAKE PARK AVE & E 39TH ST,,,E,39TH ST & S LAKE PARK,AVE, 60653
9759 S BENSLEY AVE,60617,236913,9759 S BENSLEY AVE,FALSE,9759,9759,S,BENSLEY,AVE,"9759 S BENSLEY AVE, CHICAGO IL 60617",41.717138773684,-87.563332058217,98.9,"9759 S BENSLEY AVE, CHICAGO, IL, 60617",FALSE,9759 S BENSLEY AVE,9759,9759,S,BENSLEY,AVE, 60617
3018 S DEARBORN ST,60616,236927,3018 S DEARBORN ST,FALSE,3018,3018,S,DEARBORN,ST,"3018 S DEARBORN ST, CHICAGO IL 60616",41.839594455032,-87.628349669584,98.9,"3018 S DEARBORN ST, CHICAGO, IL, 60616",FALSE,3018 S DEARBORN ST,3018,3018,S,DEARBORN,ST, 60616
11592 S FRONT AVE,60628,329467,11592 S,FALSE,11592,11592,,S,,"11592 S, CHICAGO IL 60628",41.6937168,-87.6231318,88,"60628, CHICAGO, IL",FALSE,60628,,,,,,
11576 S FRONT AVE,60628,340089,11576 S,FALSE,11576,11576,,S,,"11576 S, CHICAGO IL 60628",41.6937168,-87.6231318,88,"60628, CHICAGO, IL",FALSE,60628,,,,,,
10142 S CALIFORNIA AVE,60642,346402,10142 S CALIFORNIA AVE,FALSE,10142,10142,S,CALIFORNIA,AVE,"10142 S CALIFORNIA AVE, CHICAGO IL 60642",41.708606980605,-87.691912999233,98.38,"10142 S CALIFORNIA AVE, EVERGREEN PARK, IL, 60805",FALSE,10142 S CALIFORNIA AVE,10142,10142,S,CALIFORNIA,AVE, 60805
9701 S BENSLEY AVE,60617,346987,9701 S BENSLEY AVE,FALSE,9701,9701,S,BENSLEY,AVE,"9701 S BENSLEY AVE, CHICAGO IL 60617",41.71915364508,-87.563411045358,98.9,"9701 S BENSLEY AVE, CHICAGO, IL, 60617",FALSE,9701 S BENSLEY AVE,9701,9701,S,BENSLEY,AVE, 60617
428 E MIDWAY PLAISANCE,60644,347134,428 E MIDWAY PLAISANCE,FALSE,428,428,E,MIDWAY PLAISANCE,,"428 E MIDWAY PLAISANCE, CHICAGO IL 60644",41.882338,-87.757774,84,"60644, CHICAGO, IL",FALSE,60644,,,,,,
7559 S EUCLID AVE,60649,347165,7559 S EUCLID AVE,FALSE,7559,7559,S,EUCLID,AVE,"7559 S EUCLID AVE, CHICAGO IL 60649",41.756969505978,-87.577233153463,98.9,"7559 S EUCLID AVE, CHICAGO, IL, 60649",FALSE,7559 S EUCLID AVE,7559,7559,S,EUCLID,AVE, 60649
6420 N KEDZIE AVE,60645,347195,6420 N KEDZIE AVE,FALSE,6420,6420,N,KEDZIE,AVE,"6420 N KEDZIE AVE, CHICAGO IL 60645",41.998598587985,-87.70943316415,100,"6420 N KEDZIE AVE, CHICAGO, IL, 60645",FALSE,6420 N KEDZIE AVE,6420,6420,N,KEDZIE,AVE, 60645
S SOLDIER FIELD STADIUM DR,60605,347301,S SOLDIER FIELD STADIUM DR,FALSE,,,S,SOLDIER FIELD STADIUM,DR,"S SOLDIER FIELD STADIUM DR, CHICAGO IL 60605",41.862333,-87.616701,95.36,SMG SOLDIER FIELD STADIUM,FALSE,SMG SOLDIER FIELD STADIUM,,,,,,
S SOLDIER FIELD STADIUM DR,60605,347302,S SOLDIER FIELD STADIUM DR,FALSE,,,S,SOLDIER FIELD STADIUM,DR,"S SOLDIER FIELD STADIUM DR, CHICAGO IL 60605",41.862333,-87.616701,95.36,SMG SOLDIER FIELD STADIUM,FALSE,SMG SOLDIER FIELD STADIUM,,,,,,
S SOLDIER FIELD STADIUM DR,60605,347303,S SOLDIER FIELD STADIUM DR,FALSE,,,S,SOLDIER FIELD STADIUM,DR,"S SOLDIER FIELD STADIUM DR, CHICAGO IL 60605",41.862333,-87.616701,95.36,SMG SOLDIER FIELD STADIUM,FALSE,SMG SOLDIER FIELD STADIUM,,,,,,
7411 W FOSTER AVE,60656,347681,7411 W FOSTER AVE,FALSE,7411,7411,W,FOSTER,AVE,"7411 W FOSTER AVE, CHICAGO IL 60656",41.974155982944,-87.812607040542,99.42,"7411 W FOSTER AVE, HARWOOD HEIGHTS, IL, 60706",FALSE,7411 W FOSTER AVE,7411,7411,W,FOSTER,AVE, 60706
E 77TH ST & LAKE MICHIGAN,60649,348738,E 77TH ST & LAKE MICHIGAN,TRUE,,,,,,"E 77TH ST & LAKE MICHIGAN, CHICAGO IL 60649",41.757720616533,-87.55245229581,92.15,"E 77TH ST & S LAKE PARK AVE, CHICAGO, IL, 60649",TRUE,E 77TH ST & S LAKE PARK AVE,,,E,77TH ST & S LAKE PARK,AVE, 60649
E 78TH ST & LAKE MICHIGAN,60649,348739,E 78TH ST & LAKE MICHIGAN,TRUE,,,,,,"E 78TH ST & LAKE MICHIGAN, CHICAGO IL 60649",41.755882004162,-87.550596500538,92.15,"E 78TH ST & S LAKE PARK AVE, CHICAGO, IL, 60649",TRUE,E 78TH ST & S LAKE PARK AVE,,,E,78TH ST & S LAKE PARK,AVE, 60649
E 39TH ST & LAKE SHORE DR,60616,348857,E 39TH ST & LAKE SHORE DR,TRUE,,,,,,"E 39TH ST & LAKE SHORE DR, CHICAGO IL 60616",41.825000979856,-87.603881977314,91.38,"E 39TH ST & S LAKE PARK AVE, CHICAGO, IL, 60653",TRUE,E 39TH ST & S LAKE PARK AVE,,,E,39TH ST & S LAKE PARK,AVE, 60653
8001 W BELMONT AVE,,348946,8001 W BELMONT AVE,FALSE,8001,8001,W,BELMONT,AVE,"8001 W BELMONT AVE, CHICAGO IL",41.937697913911,-87.826392711089,99.9,"8001 W BELMONT AVE, ELMWOOD PARK, IL, 60707",FALSE,8001 W BELMONT AVE,8001,8001,W,BELMONT,AVE, 60707
1220 S MUSEUM  CAMPUS DR,60605,349067,1220 S MUSEUM  CAMPUS DR,FALSE,1220,1220,S,MUSEUM  CAMPUS,DR,"1220 S MUSEUM  CAMPUS DR, CHICAGO IL 60605",41.864752616039,-87.614184044797,100,"1220 S MUSEUM CAMPUS DR, CHICAGO, IL, 60605",FALSE,1220 S MUSEUM CAMPUS DR,1220,1220,S,MUSEUM CAMPUS,DR, 60605
2335 S FORT DEARBORN,60605,349071,2335 S FORT DEARBORN,FALSE,2335,2335,S,FORT DEARBORN,,"2335 S FORT DEARBORN, CHICAGO IL 60605",41.85145726635,-87.612590555264,91.24,"2335 S FORT DEARBORN DR, CHICAGO, IL, 60616",FALSE,2335 S FORT DEARBORN DR,2335,2335,S,FORT DEARBORN,DR, 60616
1700-58 W SHERWIN AVE,60626,349117,1700-58 W SHERWIN AVE,FALSE,1700,1758,W,SHERWIN,AVE,"1700-58 W SHERWIN AVE, CHICAGO IL 60626",42.014951432199,-87.672359657887,96.32,"1700 W SHERWIN AVE, CHICAGO, IL, 60626",FALSE,1700 W SHERWIN AVE,1700,1700,W,SHERWIN,AVE, 60626
13510-16 S BENSLEY AVE,60633,350546,13510-16 S BENSLEY AVE,FALSE,13510,13516,S,BENSLEY,AVE,"13510-16 S BENSLEY AVE, CHICAGO IL 60633",41.639472604986,-87.562971186922,99.38,"13510 S BENSLEY AVE, CHICAGO, IL, 60633",FALSE,13510 S BENSLEY AVE,13510,13510,S,BENSLEY,AVE, 60633
E 130TH ST & S ST LAWRENCE UNIT S.F.,60827,350605,E 130TH ST & S ST LAWRENCE,TRUE,,,,,,"E 130TH ST & S ST LAWRENCE, CHICAGO IL 60827",41.659037454293,-87.607623429998,99.81,"E 130TH ST & S SAINT LAWRENCE AVE, RIVERDALE, IL, 60827",TRUE,E 130TH ST & S SAINT LAWRENCE AVE,,,E,130TH ST & S SAINT LAWRENCE,AVE, 60827
8534-1/2 S AVENUE O,60617,355095,8534 S AVENUE O,FALSE,8534,8534,S,AVENUE O,,"8534 S AVENUE O, CHICAGO IL 60617",41.673180590771,-87.540078954097993,94.62,"S AVENUE O, CHICAGO, IL, 60617",FALSE,S AVENUE O,,,S,AVENUE O,, 60617
470-1/2 N STREETER DR,60611,355218,470 N STREETER DR,FALSE,470,470,N,STREETER,DR,"470 N STREETER DR, CHICAGO IL 60611",41.891179426159,-87.611651424045,98.9,"470 N STREETER DR, CHICAGO, IL, 60611",FALSE,470 N STREETER DR,470,470,N,STREETER,DR, 60611
4722 S LARAMIE AVE,60638,360229,4722 S LARAMIE AVE,FALSE,4722,4722,S,LARAMIE,AVE,"4722 S LARAMIE AVE, CHICAGO IL 60638",41.806788990184,-87.753215975945,100,"4722 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4722 S LARAMIE AVE,4722,4722,S,LARAMIE,AVE, 60638
8426 S BIRKHOFF AVE,60620,360234,8426 S BIRKHOFF AVE,FALSE,8426,8426,S,BIRKHOFF,AVE,"8426 S BIRKHOFF AVE, CHICAGO IL 60620",41.741809511633,-87.639459623544,98.9,"8426 S BIRKHOFF AVE, CHICAGO, IL, 60620",FALSE,8426 S BIRKHOFF AVE,8426,8426,S,BIRKHOFF,AVE, 60620
5038 S LARAMIE AVE,60638,372018,5038 S LARAMIE AVE,FALSE,5038,5038,S,LARAMIE,AVE,"5038 S LARAMIE AVE, CHICAGO IL 60638",41.800869019609,-87.753126960133,100,"5038 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,5038 S LARAMIE AVE,5038,5038,S,LARAMIE,AVE, 60638
4726 S LARAMIE AVE,60638,380713,4726 S LARAMIE AVE,FALSE,4726,4726,S,LARAMIE,AVE,"4726 S LARAMIE AVE, CHICAGO IL 60638",41.806707015171,-87.753237014521,100,"4726 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4726 S LARAMIE AVE,4726,4726,S,LARAMIE,AVE, 60638
4900 S LARAMIE AVE,60638,380714,4900 S LARAMIE AVE,FALSE,4900,4900,S,LARAMIE,AVE,"4900 S LARAMIE AVE, CHICAGO IL 60638",41.803706000468,-87.753339022283,100,"4900 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4900 S LARAMIE AVE,4900,4900,S,LARAMIE,AVE, 60638
E 137TH PL & S INDIANA,,404579,E 137TH PL & S INDIANA,TRUE,,,,,,"E 137TH PL & S INDIANA, CHICAGO IL",41.64574698156,-87.617236025453,99.66,"E 137TH PL & S INDIANA AVE, RIVERDALE, IL, 60827",TRUE,E 137TH PL & S INDIANA AVE,,,E,137TH PL & S INDIANA,AVE, 60827
8600 W IRVING PARK RD,60638,405062,8600 W IRVING PARK RD,FALSE,8600,8600,W,IRVING PARK,RD,"8600 W IRVING PARK RD, CHICAGO IL 60638",41.952322065363,-87.840442681963,92.38,"8600 IRVING PARK RD, CHICAGO, IL, 60656",FALSE,8600 IRVING PARK RD,8600,8600,,IRVING PARK,RD, 60656
3040 W 11TH ST,60655,406137,3040 W 11TH ST,FALSE,3040,3040,W,11TH,ST,"3040 W 11TH ST, CHICAGO IL 60655",41.6904543,-87.7032413,84,"60655, CHICAGO, IL",FALSE,60655,,,,,,
6751 N IONIA AVE,60646,411084,6751 N IONIA AVE,FALSE,6751,6751,N,IONIA,AVE,"6751 N IONIA AVE, CHICAGO IL 60646",42.00359201152,-87.765860998894,100,"6751 N IONIA AVE, CHICAGO, IL, 60646",FALSE,6751 N IONIA AVE,6751,6751,N,IONIA,AVE, 60646
4832 S LARAMIE AVE,60638,411110,4832 S LARAMIE AVE,FALSE,4832,4832,S,LARAMIE,AVE,"4832 S LARAMIE AVE, CHICAGO IL 60638",41.805047985076,-87.753182029237,100,"4832 S LARAMIE AVE, CHICAGO, IL, 60638",FALSE,4832 S LARAMIE AVE,4832,4832,S,LARAMIE,AVE, 60638
